performance_id,student_id,subject,assessment_type,assessment_date,marks_obtained,total_marks,percentage,grade_letter
1544,1129,Mathematics,Test,2025-08-10,86,100,86,B
1545,1130,Mathematics,Test,2025-08-10,89,100,89,B
1546,1131,Mathematics,Project,2025-08-10,64,100,64,D
1547,1133,Mathematics,Assignment,2025-08-10,89,100,89,B
1548,1134,Mathematics,Project,2025-08-10,59,100,59,D
1549,1135,Mathematics,Project,2025-08-10,60,100,60,D
1550,1111,Mathematics,Project,2025-09-02,80,100,80,B
1551,1112,Mathematics,Project,2025-09-02,80,100,80,B
1552,1113,Mathematics,Test,2025-09-02,82,100,82,B
1553,1114,Mathematics,Project,2025-09-02,71,100,71,C
1554,1115,Mathematics,Quiz,2025-09-02,89,100,89,B
1555,1116,Mathematics,Test,2025-09-02,61,100,61,D
1556,1117,Mathematics,Test,2025-09-02,74,100,74,C
1557,1118,Mathematics,Quiz,2025-09-02,60,100,60,D
1558,1119,Mathematics,Test,2025-09-02,83,100,83,B
1559,1120,Mathematics,Assignment,2025-09-02,83,100,83,B
1560,1121,Mathematics,Assignment,2025-09-02,81,100,81,B
1561,1122,Mathematics,Assignment,2025-09-02,59,100,59,D
1562,1123,Mathematics,Test,2025-09-02,60,100,60,D
1563,1124,Mathematics,Test,2025-09-02,72,100,72,C
1564,1126,Mathematics,Assignment,2025-09-02,84,100,84,B
1565,1127,Mathematics,Quiz,2025-09-02,64,100,64,D
1566,1128,Mathematics,Project,2025-09-02,89,100,89,B
1567,1129,Mathematics,Quiz,2025-09-02,85,100,85,B
1568,1130,Mathematics,Test,2025-09-02,63,100,63,D
1569,1132,Mathematics,Test,2025-09-02,57,100,57,D
1570,1133,Mathematics,Quiz,2025-09-02,75,100,75,C
1571,1134,Mathematics,Project,2025-09-02,72,100,72,C
1572,1135,Mathematics,Test,2025-09-02,87,100,87,B
1573,1111,Science,Test,2025-08-12,86,100,86,B
1574,1112,Science,Quiz,2025-08-12,63,100,63,D
1575,1113,Science,Assignment,2025-08-12,56,100,56,D
1576,1114,Science,Assignment,2025-08-12,72,100,72,C
1577,1115,Science,Project,2025-08-12,65,100,65,D
1578,1116,Science,Assignment,2025-08-12,87,100,87,B
1579,1117,Science,Project,2025-08-12,88,100,88,B
1580,1118,Science,Assignment,2025-08-12,85,100,85,B
1581,1119,Science,Assignment,2025-08-12,77,100,77,C
1582,1120,Science,Quiz,2025-08-12,85,100,85,B
1583,1121,Science,Assignment,2025-08-12,63,100,63,D
1584,1123,Science,Assignment,2025-08-12,74,100,74,C
1585,1124,Science,Assignment,2025-08-12,61,100,61,D
1586,1125,Science,Test,2025-08-12,68,100,68,D
1587,1126,Science,Quiz,2025-08-12,76,100,76,C
1588,1127,Science,Test,2025-08-12,71,100,71,C
1589,1128,Science,Assignment,2025-08-12,87,100,87,B
1590,1129,Science,Project,2025-08-12,82,100,82,B
1591,1130,Science,Test,2025-08-12,57,100,57,D
1592,1131,Science,Project,2025-08-12,79,100,79,C
1593,1132,Science,Quiz,2025-08-12,70,100,70,C
1594,1133,Science,Project,2025-08-12,66,100,66,D
1595,1134,Science,Test,2025-08-12,74,100,74,C
1596,1135,Science,Assignment,2025-08-12,83,100,83,B
1597,1111,Science,Test,2025-08-24,70,100,70,C
1598,1112,Science,Project,2025-08-24,72,100,72,C
1599,1113,Science,Test,2025-08-24,59,100,59,D
1600,1114,Science,Quiz,2025-08-24,79,100,79,C
1601,1116,Science,Assignment,2025-08-24,66,100,66,D
1602,1117,Science,Test,2025-08-24,79,100,79,C
1603,1118,Science,Assignment,2025-08-24,80,100,80,B
1604,1119,Science,Assignment,2025-08-24,65,100,65,D
1605,1120,Science,Test,2025-08-24,79,100,79,C
1606,1121,Science,Project,2025-08-24,70,100,70,C
1607,1122,Science,Assignment,2025-08-24,76,100,76,C
1608,1123,Science,Test,2025-08-24,73,100,73,C
1609,1125,Science,Test,2025-08-24,69,100,69,D
1610,1126,Science,Project,2025-08-24,73,100,73,C
1611,1127,Science,Test,2025-08-24,62,100,62,D
1612,1128,Science,Quiz,2025-08-24,59,100,59,D
1613,1129,Science,Quiz,2025-08-24,76,100,76,C
1614,1130,Science,Test,2025-08-24,57,100,57,D
1615,1131,Science,Quiz,2025-08-24,83,100,83,B
1616,1132,Science,Test,2025-08-24,72,100,72,C
1617,1133,Science,Test,2025-08-24,89,100,89,B
1618,1134,Science,Project,2025-08-24,70,100,70,C
1619,1135,Science,Project,2025-08-24,65,100,65,D
1620,1111,Science,Quiz,2025-09-02,84,100,84,B
1621,1112,Science,Assignment,2025-09-02,83,100,83,B
1622,1113,Science,Assignment,2025-09-02,60,100,60,D
1623,1114,Science,Project,2025-09-02,83,100,83,B
1624,1115,Science,Quiz,2025-09-02,70,100,70,C
1625,1116,Science,Assignment,2025-09-02,62,100,62,D
1626,1117,Science,Test,2025-09-02,76,100,76,C
1627,1118,Science,Quiz,2025-09-02,74,100,74,C
1628,1120,Science,Assignment,2025-09-02,58,100,58,D
1629,1121,Science,Test,2025-09-02,83,100,83,B
1630,1122,Science,Project,2025-09-02,65,100,65,D
1631,1123,Science,Assignment,2025-09-02,73,100,73,C
1632,1124,Science,Project,2025-09-02,83,100,83,B
1633,1125,Science,Assignment,2025-09-02,81,100,81,B
1634,1126,Science,Project,2025-09-02,60,100,60,D
1635,1127,Science,Assignment,2025-09-02,61,100,61,D
1636,1128,Science,Assignment,2025-09-02,88,100,88,B
1637,1129,Science,Test,2025-09-02,82,100,82,B
1638,1130,Science,Assignment,2025-09-02,68,100,68,D
1639,1131,Science,Assignment,2025-09-02,83,100,83,B
1640,1132,Science,Quiz,2025-09-02,84,100,84,B
1641,1133,Science,Quiz,2025-09-02,70,100,70,C
1642,1134,Science,Quiz,2025-09-02,86,100,86,B
1643,1135,Science,Quiz,2025-09-02,86,100,86,B
1644,1111,English,Assignment,2025-08-31,84,100,84,B
1645,1112,English,Project,2025-08-31,71,100,71,C
1646,1113,English,Project,2025-08-31,83,100,83,B
1647,1115,English,Test,2025-08-31,59,100,59,D
1648,1116,English,Quiz,2025-08-31,86,100,86,B
1649,1117,English,Assignment,2025-08-31,77,100,77,C
1650,1118,English,Project,2025-08-31,74,100,74,C
1651,1119,English,Assignment,2025-08-31,61,100,61,D
1652,1120,English,Assignment,2025-08-31,75,100,75,C
1653,1121,English,Test,2025-08-31,70,100,70,C
1654,1122,English,Test,2025-08-31,65,100,65,D
1655,1123,English,Assignment,2025-08-31,81,100,81,B
1656,1124,English,Assignment,2025-08-31,71,100,71,C
1657,1125,English,Project,2025-08-31,87,100,87,B
1658,1126,English,Project,2025-08-31,72,100,72,C
1659,1127,English,Project,2025-08-31,82,100,82,B
1660,1128,English,Project,2025-08-31,64,100,64,D
1661,1129,English,Project,2025-08-31,81,100,81,B
1662,1130,English,Quiz,2025-08-31,86,100,86,B
1663,1131,English,Test,2025-08-31,65,100,65,D
1664,1132,English,Project,2025-08-31,84,100,84,B
1665,1133,English,Test,2025-08-31,62,100,62,D
1666,1134,English,Project,2025-08-31,81,100,81,B
1667,1135,English,Quiz,2025-08-31,79,100,79,C
1668,1111,English,Project,2025-08-17,76,100,76,C
1669,1113,English,Test,2025-08-17,83,100,83,B
1670,1114,English,Assignment,2025-08-17,63,100,63,D
1671,1115,English,Project,2025-08-17,68,100,68,D
1672,1116,English,Quiz,2025-08-17,82,100,82,B
1673,1117,English,Test,2025-08-17,94,100,94,A
1674,1118,English,Quiz,2025-08-17,85,100,85,B
1675,1119,English,Quiz,2025-08-17,60,100,60,D
1676,1120,English,Project,2025-08-17,72,100,72,C
1677,1121,English,Assignment,2025-08-17,90,100,90,A
1678,1122,English,Test,2025-08-17,84,100,84,B
1679,1123,English,Assignment,2025-08-17,80,100,80,B
1680,1124,English,Test,2025-08-17,72,100,72,C
1681,1125,English,Test,2025-08-17,69,100,69,D
1682,1126,English,Test,2025-08-17,80,100,80,B
1683,1127,English,Test,2025-08-17,83,100,83,B
1684,1128,English,Assignment,2025-08-17,62,100,62,D
1685,1129,English,Quiz,2025-08-17,82,100,82,B
1686,1131,English,Test,2025-08-17,67,100,67,D
1687,1132,English,Assignment,2025-08-17,59,100,59,D
1688,1133,English,Assignment,2025-08-17,73,100,73,C
1689,1134,English,Test,2025-08-17,87,100,87,B
1690,1135,English,Test,2025-08-17,79,100,79,C
1691,1111,Social Studies,Assignment,2025-08-17,58,100,58,D
1692,1113,Social Studies,Quiz,2025-08-17,80,100,80,B
1693,1114,Social Studies,Project,2025-08-17,67,100,67,D
1694,1115,Social Studies,Quiz,2025-08-17,81,100,81,B
1695,1116,Social Studies,Test,2025-08-17,84,100,84,B
1696,1118,Social Studies,Test,2025-08-17,80,100,80,B
1697,1119,Social Studies,Assignment,2025-08-17,59,100,59,D
1698,1120,Social Studies,Assignment,2025-08-17,84,100,84,B
1699,1121,Social Studies,Assignment,2025-08-17,91,100,91,A
1700,1123,Social Studies,Assignment,2025-08-17,70,100,70,C
1701,1124,Social Studies,Quiz,2025-08-17,62,100,62,D
1702,1125,Social Studies,Project,2025-08-17,84,100,84,B
1703,1127,Social Studies,Test,2025-08-17,72,100,72,C
1704,1128,Social Studies,Assignment,2025-08-17,68,100,68,D
1705,1129,Social Studies,Test,2025-08-17,82,100,82,B
1706,1131,Social Studies,Quiz,2025-08-17,63,100,63,D
1707,1132,Social Studies,Test,2025-08-17,71,100,71,C
1708,1133,Social Studies,Assignment,2025-08-17,93,100,93,A
1709,1134,Social Studies,Project,2025-08-17,80,100,80,B
1710,1135,Social Studies,Project,2025-08-17,89,100,89,B
1711,1111,Social Studies,Assignment,2025-08-11,89,100,89,B
1712,1112,Social Studies,Test,2025-08-11,60,100,60,D
1713,1113,Social Studies,Quiz,2025-08-11,74,100,74,C
1714,1114,Social Studies,Assignment,2025-08-11,76,100,76,C
1715,1115,Social Studies,Assignment,2025-08-11,87,100,87,B
1716,1116,Social Studies,Project,2025-08-11,90,100,90,A
1717,1117,Social Studies,Assignment,2025-08-11,68,100,68,D
1718,1118,Social Studies,Project,2025-08-11,86,100,86,B
1719,1119,Social Studies,Test,2025-08-11,83,100,83,B
1720,1120,Social Studies,Test,2025-08-11,75,100,75,C
1721,1121,Social Studies,Quiz,2025-08-11,80,100,80,B
1722,1122,Social Studies,Assignment,2025-08-11,87,100,87,B
1723,1123,Social Studies,Project,2025-08-11,67,100,67,D
1724,1124,Social Studies,Quiz,2025-08-11,77,100,77,C
1725,1126,Social Studies,Quiz,2025-08-11,71,100,71,C
1726,1127,Social Studies,Test,2025-08-11,87,100,87,B
1727,1128,Social Studies,Project,2025-08-11,85,100,85,B
1728,1129,Social Studies,Project,2025-08-11,74,100,74,C
1729,1130,Social Studies,Project,2025-08-11,79,100,79,C
1730,1131,Social Studies,Quiz,2025-08-11,80,100,80,B
1731,1132,Social Studies,Assignment,2025-08-11,86,100,86,B
1732,1133,Social Studies,Assignment,2025-08-11,86,100,86,B
1733,1134,Social Studies,Test,2025-08-11,67,100,67,D
1734,1135,Social Studies,Assignment,2025-08-11,75,100,75,C
1735,1113,Hindi,Quiz,2025-08-11,58,100,58,D
1736,1114,Hindi,Test,2025-08-11,55,100,55,D
1737,1115,Hindi,Quiz,2025-08-11,82,100,82,B
1738,1116,Hindi,Assignment,2025-08-11,85,100,85,B
1739,1117,Hindi,Assignment,2025-08-11,89,100,89,B
1740,1118,Hindi,Quiz,2025-08-11,69,100,69,D
1741,1119,Hindi,Project,2025-08-11,62,100,62,D
1742,1120,Hindi,Assignment,2025-08-11,90,100,90,A
1743,1121,Hindi,Quiz,2025-08-11,58,100,58,D
1744,1123,Hindi,Test,2025-08-11,61,100,61,D
1745,1124,Hindi,Assignment,2025-08-11,60,100,60,D
1746,1125,Hindi,Quiz,2025-08-11,57,100,57,D
1747,1126,Hindi,Project,2025-08-11,60,100,60,D
1748,1127,Hindi,Test,2025-08-11,80,100,80,B
1749,1128,Hindi,Test,2025-08-11,65,100,65,D
1750,1129,Hindi,Project,2025-08-11,72,100,72,C
1751,1130,Hindi,Project,2025-08-11,82,100,82,B
1752,1131,Hindi,Test,2025-08-11,67,100,67,D
1753,1132,Hindi,Project,2025-08-11,89,100,89,B
1754,1133,Hindi,Test,2025-08-11,63,100,63,D
1755,1134,Hindi,Quiz,2025-08-11,80,100,80,B
1756,1111,Hindi,Test,2025-08-23,68,100,68,D
1757,1113,Hindi,Project,2025-08-23,61,100,61,D
1758,1114,Hindi,Quiz,2025-08-23,74,100,74,C
1759,1115,Hindi,Assignment,2025-08-23,81,100,81,B
1760,1116,Hindi,Quiz,2025-08-23,60,100,60,D
1761,1117,Hindi,Assignment,2025-08-23,72,100,72,C
1762,1119,Hindi,Test,2025-08-23,60,100,60,D
1763,1120,Hindi,Project,2025-08-23,86,100,86,B
1764,1121,Hindi,Quiz,2025-08-23,89,100,89,B
1765,1122,Hindi,Quiz,2025-08-23,68,100,68,D
1766,1123,Hindi,Test,2025-08-23,70,100,70,C
1767,1124,Hindi,Test,2025-08-23,77,100,77,C
1768,1125,Hindi,Assignment,2025-08-23,89,100,89,B
1769,1126,Hindi,Quiz,2025-08-23,69,100,69,D
1770,1127,Hindi,Project,2025-08-23,69,100,69,D
1771,1128,Hindi,Quiz,2025-08-23,64,100,64,D
1772,1129,Hindi,Project,2025-08-23,59,100,59,D
1773,1130,Hindi,Test,2025-08-23,59,100,59,D
1774,1131,Hindi,Test,2025-08-23,62,100,62,D
1775,1132,Hindi,Project,2025-08-23,59,100,59,D
1776,1133,Hindi,Project,2025-08-23,92,100,92,A
1777,1134,Hindi,Assignment,2025-08-23,89,100,89,B
1778,1135,Hindi,Quiz,2025-08-23,90,100,90,A
1779,1112,Computer Science,Assignment,2025-08-27,69,100,69,D
1780,1113,Computer Science,Assignment,2025-08-27,74,100,74,C
1781,1114,Computer Science,Assignment,2025-08-27,65,100,65,D
1782,1115,Computer Science,Project,2025-08-27,62,100,62,D
1783,1116,Computer Science,Project,2025-08-27,84,100,84,B
1784,1117,Computer Science,Project,2025-08-27,61,100,61,D
1785,1118,Computer Science,Test,2025-08-27,63,100,63,D
1786,1119,Computer Science,Project,2025-08-27,59,100,59,D
1787,1120,Computer Science,Project,2025-08-27,57,100,57,D
1788,1121,Computer Science,Quiz,2025-08-27,82,100,82,B
1789,1122,Computer Science,Test,2025-08-27,63,100,63,D
1790,1123,Computer Science,Project,2025-08-27,70,100,70,C
1791,1124,Computer Science,Project,2025-08-27,82,100,82,B
1792,1125,Computer Science,Quiz,2025-08-27,83,100,83,B
1793,1126,Computer Science,Quiz,2025-08-27,77,100,77,C
1794,1128,Computer Science,Project,2025-08-27,86,100,86,B
1795,1129,Computer Science,Assignment,2025-08-27,84,100,84,B
1796,1130,Computer Science,Test,2025-08-27,88,100,88,B
1797,1131,Computer Science,Test,2025-08-27,85,100,85,B
1798,1132,Computer Science,Assignment,2025-08-27,75,100,75,C
1799,1133,Computer Science,Test,2025-08-27,87,100,87,B
1800,1134,Computer Science,Test,2025-08-27,59,100,59,D
1801,1135,Computer Science,Quiz,2025-08-27,65,100,65,D
1802,1111,Computer Science,Quiz,2025-08-13,80,100,80,B
1803,1112,Computer Science,Test,2025-08-13,56,100,56,D
1804,1113,Computer Science,Assignment,2025-08-13,72,100,72,C
1805,1114,Computer Science,Test,2025-08-13,73,100,73,C
1806,1115,Computer Science,Test,2025-08-13,73,100,73,C
1807,1116,Computer Science,Quiz,2025-08-13,60,100,60,D
1808,1117,Computer Science,Test,2025-08-13,85,100,85,B
1809,1118,Computer Science,Test,2025-08-13,81,100,81,B
1810,1121,Computer Science,Test,2025-08-13,72,100,72,C
1811,1122,Computer Science,Test,2025-08-13,89,100,89,B
1812,1123,Computer Science,Project,2025-08-13,72,100,72,C
1813,1125,Computer Science,Quiz,2025-08-13,90,100,90,A
1814,1126,Computer Science,Test,2025-08-13,78,100,78,C
1815,1127,Computer Science,Assignment,2025-08-13,69,100,69,D
1816,1128,Computer Science,Project,2025-08-13,64,100,64,D
1817,1129,Computer Science,Assignment,2025-08-13,80,100,80,B
1818,1130,Computer Science,Quiz,2025-08-13,88,100,88,B
1819,1131,Computer Science,Quiz,2025-08-13,76,100,76,C
1820,1132,Computer Science,Project,2025-08-13,79,100,79,C
1821,1134,Computer Science,Quiz,2025-08-13,70,100,70,C
1822,1135,Computer Science,Quiz,2025-08-13,79,100,79,C
1823,1111,Computer Science,Test,2025-09-02,73,100,73,C
1824,1112,Computer Science,Assignment,2025-09-02,75,100,75,C
1825,1113,Computer Science,Quiz,2025-09-02,89,100,89,B
1826,1115,Computer Science,Quiz,2025-09-02,76,100,76,C
1827,1116,Computer Science,Quiz,2025-09-02,88,100,88,B
1828,1117,Computer Science,Project,2025-09-02,66,100,66,D
1829,1118,Computer Science,Quiz,2025-09-02,79,100,79,C
1830,1119,Computer Science,Project,2025-09-02,76,100,76,C
1831,1120,Computer Science,Quiz,2025-09-02,61,100,61,D
1832,1121,Computer Science,Project,2025-09-02,83,100,83,B
1833,1122,Computer Science,Assignment,2025-09-02,65,100,65,D
1834,1123,Computer Science,Project,2025-09-02,90,100,90,A
1835,1124,Computer Science,Project,2025-09-02,77,100,77,C
1836,1125,Computer Science,Test,2025-09-02,81,100,81,B
1837,1126,Computer Science,Assignment,2025-09-02,84,100,84,B
1838,1127,Computer Science,Quiz,2025-09-02,80,100,80,B
1839,1128,Computer Science,Project,2025-09-02,69,100,69,D
1840,1129,Computer Science,Test,2025-09-02,64,100,64,D
1841,1130,Computer Science,Quiz,2025-09-02,89,100,89,B
1842,1131,Computer Science,Test,2025-09-02,67,100,67,D
1843,1132,Computer Science,Project,2025-09-02,73,100,73,C
1844,1133,Computer Science,Assignment,2025-09-02,64,100,64,D
1845,1134,Computer Science,Test,2025-09-02,80,100,80,B
1846,1135,Computer Science,Assignment,2025-09-02,70,100,70,C
1847,1136,Mathematics,Project,2025-08-13,62,100,62,D
1848,1137,Mathematics,Quiz,2025-08-13,69,100,69,D
1849,1138,Mathematics,Test,2025-08-13,60,100,60,D
1850,1139,Mathematics,Project,2025-08-13,68,100,68,D
1851,1140,Mathematics,Assignment,2025-08-13,61,100,61,D
1852,1141,Mathematics,Assignment,2025-08-13,67,100,67,D
1853,1142,Mathematics,Test,2025-08-13,87,100,87,B
1854,1143,Mathematics,Test,2025-08-13,86,100,86,B
1855,1144,Mathematics,Test,2025-08-13,69,100,69,D
1856,1145,Mathematics,Assignment,2025-08-13,62,100,62,D
1857,1146,Mathematics,Assignment,2025-08-13,62,100,62,D
1858,1147,Mathematics,Project,2025-08-13,67,100,67,D
1859,1148,Mathematics,Project,2025-08-13,79,100,79,C
1860,1149,Mathematics,Test,2025-08-13,63,100,63,D
1861,1150,Mathematics,Assignment,2025-08-13,78,100,78,C
1862,1151,Mathematics,Assignment,2025-08-13,92,100,92,A
1863,1152,Mathematics,Quiz,2025-08-13,73,100,73,C
1864,1153,Mathematics,Assignment,2025-08-13,70,100,70,C
1865,1154,Mathematics,Quiz,2025-08-13,81,100,81,B
1866,1155,Mathematics,Assignment,2025-08-13,77,100,77,C
1867,1156,Mathematics,Quiz,2025-08-13,84,100,84,B
1868,1157,Mathematics,Test,2025-08-13,89,100,89,B
1869,1158,Mathematics,Test,2025-08-13,73,100,73,C
1870,1159,Mathematics,Quiz,2025-08-13,61,100,61,D
1871,1160,Mathematics,Project,2025-08-13,70,100,70,C
1872,1161,Mathematics,Project,2025-08-13,64,100,64,D
1873,1162,Mathematics,Assignment,2025-08-13,65,100,65,D
1874,1136,Mathematics,Quiz,2025-08-28,75,100,75,C
1875,1137,Mathematics,Quiz,2025-08-28,84,100,84,B
1876,1138,Mathematics,Assignment,2025-08-28,58,100,58,D
1877,1139,Mathematics,Project,2025-08-28,63,100,63,D
1878,1140,Mathematics,Test,2025-08-28,67,100,67,D
1879,1141,Mathematics,Test,2025-08-28,79,100,79,C
1880,1142,Mathematics,Assignment,2025-08-28,80,100,80,B
1881,1143,Mathematics,Assignment,2025-08-28,74,100,74,C
1882,1145,Mathematics,Quiz,2025-08-28,73,100,73,C
1883,1146,Mathematics,Test,2025-08-28,88,100,88,B
1884,1147,Mathematics,Project,2025-08-28,84,100,84,B
1885,1148,Mathematics,Test,2025-08-28,63,100,63,D
1886,1149,Mathematics,Quiz,2025-08-28,85,100,85,B
1887,1150,Mathematics,Assignment,2025-08-28,58,100,58,D
1888,1151,Mathematics,Assignment,2025-08-28,82,100,82,B
1889,1152,Mathematics,Project,2025-08-28,75,100,75,C
1890,1153,Mathematics,Quiz,2025-08-28,80,100,80,B
1891,1154,Mathematics,Project,2025-08-28,77,100,77,C
1892,1155,Mathematics,Assignment,2025-08-28,67,100,67,D
1893,1156,Mathematics,Quiz,2025-08-28,78,100,78,C
1894,1158,Mathematics,Assignment,2025-08-28,81,100,81,B
1895,1159,Mathematics,Quiz,2025-08-28,87,100,87,B
1896,1160,Mathematics,Quiz,2025-08-28,69,100,69,D
1897,1161,Mathematics,Project,2025-08-28,89,100,89,B
1898,1162,Mathematics,Test,2025-08-28,86,100,86,B
1899,1136,Science,Assignment,2025-08-15,61,100,61,D
1900,1138,Science,Project,2025-08-15,78,100,78,C
1901,1139,Science,Test,2025-08-15,57,100,57,D
1902,1140,Science,Assignment,2025-08-15,55,100,55,D
1903,1141,Science,Project,2025-08-15,73,100,73,C
1904,1142,Science,Quiz,2025-08-15,64,100,64,D
1905,1143,Science,Assignment,2025-08-15,89,100,89,B
1906,1144,Science,Quiz,2025-08-15,61,100,61,D
1907,1145,Science,Test,2025-08-15,78,100,78,C
1908,1146,Science,Assignment,2025-08-15,66,100,66,D
1909,1147,Science,Assignment,2025-08-15,70,100,70,C
1910,1148,Science,Project,2025-08-15,85,100,85,B
1911,1149,Science,Test,2025-08-15,68,100,68,D
1912,1151,Science,Project,2025-08-15,61,100,61,D
1913,1152,Science,Assignment,2025-08-15,72,100,72,C
1914,1153,Science,Project,2025-08-15,71,100,71,C
1915,1154,Science,Assignment,2025-08-15,66,100,66,D
1916,1155,Science,Project,2025-08-15,78,100,78,C
1917,1156,Science,Project,2025-08-15,58,100,58,D
1918,1157,Science,Test,2025-08-15,86,100,86,B
1919,1158,Science,Quiz,2025-08-15,80,100,80,B
1920,1159,Science,Assignment,2025-08-15,77,100,77,C
1921,1160,Science,Quiz,2025-08-15,79,100,79,C
1922,1161,Science,Quiz,2025-08-15,59,100,59,D
1923,1162,Science,Test,2025-08-15,86,100,86,B
1924,1136,Science,Project,2025-08-21,59,100,59,D
1925,1137,Science,Quiz,2025-08-21,72,100,72,C
1926,1139,Science,Quiz,2025-08-21,61,100,61,D
1927,1140,Science,Test,2025-08-21,60,100,60,D
1928,1141,Science,Project,2025-08-21,83,100,83,B
1929,1142,Science,Project,2025-08-21,67,100,67,D
1930,1144,Science,Assignment,2025-08-21,69,100,69,D
1931,1145,Science,Test,2025-08-21,80,100,80,B
1932,1146,Science,Test,2025-08-21,69,100,69,D
1933,1147,Science,Test,2025-08-21,73,100,73,C
1934,1148,Science,Test,2025-08-21,87,100,87,B
1935,1149,Science,Project,2025-08-21,75,100,75,C
1936,1150,Science,Test,2025-08-21,92,100,92,A
1937,1151,Science,Assignment,2025-08-21,63,100,63,D
1938,1152,Science,Project,2025-08-21,86,100,86,B
1939,1153,Science,Assignment,2025-08-21,75,100,75,C
1940,1154,Science,Project,2025-08-21,80,100,80,B
1941,1155,Science,Project,2025-08-21,65,100,65,D
1942,1157,Science,Assignment,2025-08-21,70,100,70,C
1943,1158,Science,Project,2025-08-21,83,100,83,B
1944,1159,Science,Test,2025-08-21,59,100,59,D
1945,1160,Science,Quiz,2025-08-21,55,100,55,D
1946,1161,Science,Test,2025-08-21,60,100,60,D
1947,1162,Science,Assignment,2025-08-21,90,100,90,A
1948,1136,English,Test,2025-08-10,75,100,75,C
1949,1137,English,Test,2025-08-10,75,100,75,C
1950,1138,English,Project,2025-08-10,75,100,75,C
1951,1139,English,Assignment,2025-08-10,77,100,77,C
